case_id,model,model_snapshot,provider,endpoint,condition,replicate_index,prompt_version_hash,temperature,timestamp,attempt_index,raw_response_text,parsed_score,parsed_verdict,parsed_confidence,parsed_rubric_market_potential,parsed_rubric_technical_feasibility,parsed_rubric_business_viability,parsed_reasoning,validity_flag
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,3,3bb65d16,0.0,2026-08-28T17:17:58.892544,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,4,3bb65d16,0.0,2026-08-28T17:17:58.941980,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,10,3bb65d16,0.0,2026-08-28T17:18:00.144128,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,6,3bb65d16,0.0,2026-08-28T17:17:59.342211,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,7,3bb65d16,0.0,2026-08-28T17:17:59.542036,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,8,3bb65d16,0.0,2026-08-28T17:17:59.742068,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,9,3bb65d16,0.0,2026-08-28T17:17:59.942892,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,2,3bb65d16,0.0,2026-08-28T17:17:58.891302,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,1,3bb65d16,0.0,2026-08-28T17:17:58.342725,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_001,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,5,3bb65d16,0.0,2026-08-28T17:17:59.145099,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.""
}",6,pass,80,3,5,2,"While the idea has some appeal, it lacks a clear competitive advantage and scalability, making it difficult to justify investment. The focus on a single event series also limits the potential for long-term growth.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,1,3bb65d16,0.0,2026-08-28T17:18:46.627937,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and local context limits its broader market potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and local context limits its broader market potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,2,3bb65d16,0.0,2026-08-28T17:18:47.231420,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,3,3bb65d16,0.0,2026-08-28T17:18:47.439565,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,4,3bb65d16,0.0,2026-08-28T17:18:47.638695,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,5,3bb65d16,0.0,2026-08-28T17:18:47.839389,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,6,3bb65d16,0.0,2026-08-28T17:18:48.039472,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,8,3bb65d16,0.0,2026-08-28T17:18:48.449749,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,7,3bb65d16,0.0,2026-08-28T17:18:48.250603,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,9,3bb65d16,0.0,2026-08-28T17:18:48.649303,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
CASE_KS_002,models/Meta-Llama-3-8B-Instruct,models/Meta-Llama-3-8B-Instruct,vllm,http://localhost:8000/v1,C1,10,3bb65d16,0.0,2026-08-28T17:18:48.849454,1,"{
  ""score"": 6,
  ""verdict"": ""pass"",
  ""confidence"": 80,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 2
  },
  ""reasoning"": ""While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.""
}",6,pass,80,4,5,2,"While the idea has potential to create positive social impact, it may not be scalable or profitable enough to justify significant investment. The focus on a specific student group and limited scope may limit its growth potential.",True
